Classify,Description
Java,1. 全日制本科以上学历，985/211加分。2. 熟练掌握OOP编程思想，熟悉Java语言；3. 熟练掌握常用数据库，包括mysql、mongodb、redis等；4. 熟练掌握网络编程技术、操作系统、软件工程等；5. 熟悉python、shell的加分；6. 具备良好的思维方式和良好的Mac平台下的编程、调试能力。职责描述：1. 负责游戏功能的开发和维护2. 负责游戏性能调优3. 负责各平台工具的开发及维护4. 和策划、美术配合，优化游戏内容和体验
Java,"：1.统招本科以上（985/211），计算机相关专业，3年以上工作经验；2.Java基础扎实, 熟悉多线程、网络编程, 并对JVM原理有一定的了解;3.熟练使用主流开源框架SSH, SpringMVC, MyBatis, SpringCloud等;4.熟悉Mysql数据库，并有NoSQL（MongoDB, HBase等）使用经验;5.熟悉Tomcat,WebLogic,Jboss和Nginx等应用服务器软件,及Redis, Kafka, RabbitMQ等中间件;6.熟练使用Git, Subversion和Maven,了解JIRA, Confluence等工具链;7.熟悉Linux环境开发，熟悉常用SHELL命令;8.具有较强的解决技术问题的能力。"
Java,-大学本科及以上学历，2年以上Java开发经验，扎实的JAVA编程基础，熟悉IO、多线程、集合等基础框架，有高并发经验优先 -精通Java Web开发，熟悉Spring、MyBatis、Tomcat等常用框架，了解IOC、AOP原理 -熟悉常用数据库，如MySQL，有HBase、Redis或其他NoSQL相关使用经验，有数据库设计经验和性能调优经验优先 -熟悉敏捷开发流程，具备分布式系统设计和开发经验优先 -熟练使用Linux/Unix，能对系统性能瓶颈进行定位 -熟悉常用设计模式，具有较强的问题分析和处理能力，有文档编写能力和良好的代码习惯，热衷技术
Java,"：1.全日制本科及以上学历，计算机、电子工程、通信工程等相关专业，3年以上Java开发经验；2.熟悉主流的J2EE开发框架，Spring产品族、MyBatis、Hibernate等框架，有在实际项目中开发经验；3.熟悉前端框架Jquery，bootstrap,CSS,HTMLJS;4.熟悉PHP、nodeJS任何一种语言者优先；5.具备项目管理经验，具有团队精神，对待工作有高度的责任感，有较强的责任抗压能力。"
Java,"：1.统招本科以上（985/211），计算机相关专业，3年以上工作经验；2.Java基础扎实, 熟悉多线程、网络编程, 并对JVM原理有一定的了解;3.熟练使用主流开源框架SSH, SpringMVC, MyBatis, SpringCloud等;4.熟悉Mysql数据库，并有NoSQL（MongoDB, HBase等）使用经验;5.熟悉Tomcat,WebLogic,Jboss和Nginx等应用服务器软件,及Redis, Kafka, RabbitMQ等中间件;6.熟练使用Git, Subversion和Maven,了解JIRA, Confluence等工具链;7.熟悉Linux环境开发，熟悉常用SHELL命令;8.具有较强的解决技术问题的能力。"
Java,：1. 本科及以上学历，计算机等相关专业优先；2. 熟悉搜索引擎中的常用算法，熟悉Elasticsearch/Lucene等的开源搜索引擎，能做比较深入的二次开发。3. 熟悉分布式系统的设计和应用，熟悉分布式、缓存、消息、负载均衡等机制和实现；4. 掌握多线程及高性能的设计与编码及性能调优；有高并发应用开发经验优先；5. 学习能力强，善于独立思考，思维活跃，对技术有强烈激情。
Java,：1. 计算机或相关专业本科以上学历，具备Web应用开发经验2. 扎实的计算机专业基础知识，包括操作系统、 数据结构等3. 扎实的Java基础，掌握多线程编程；熟悉主流的java开源框架，熟练使用spring、spring boot等4. 熟练使用mysql，对innodb存储引擎有了解者优先5. 能灵活的使用redis、memcached、kafka等6. 乐于学习新的技术，有编写高质量代码的自我要求
Java,：1.全日制统招本科及以上学历，计算机相关专业；2.1-2年的springboot项目经验；3.熟练掌握MySQL，数据量单表10万以上，有SQL优化相关项目经验最佳；4.有前端VUE相关项目经验，不抵触部分前端工作；5.良好沟通与学习能力。经验能力：较强的适应能力较强的学习能力较强的分析能力
Java,1. 全日制本科以上学历，985/211加分。2. 熟练掌握OOP编程思想，熟悉Java语言；3. 熟练掌握常用数据库，包括mysql、mongodb、redis等；4. 熟练掌握网络编程技术、操作系统、软件工程等；5. 熟悉python、shell的加分；6. 具备良好的思维方式和良好的Mac平台下的编程、调试能力。职责描述：1. 负责游戏功能的开发和维护2. 负责游戏性能调优3. 负责各平台工具的开发及维护4. 和策划、美术配合，优化游戏内容和体验
Java,1. 本科以上学历，5年以上工作经验，扎实的java编程基础，熟悉常用的Java开源框架；2. 具有基于数据库、缓存、分布式存储开发高性能、高可用数据应用的实际经验；3. 具备良好的识别和设计通用框架及模块的能力；4. 热爱技术，工作认真、严谨，对系统质量有近乎苛刻的要求意识，善于沟通与团队协作；5. 具备金融行业核心系统开发、设计工作经验者优先；6. 具备大数据量高并发在线处理工作经验者优先。
Java,：1、本科以上学历，计算机相关专业;2、五年以上互联网企业Java一线开发经验，3年以上架构经验;3、精通多线程，有高并发、大数据量处理经验;4、对数据库的基本理论和内部实现机制有深刻的理解，熟练使用MySQL、NoSQL，有实际大数据量的数据库设计经验;5、熟悉常用的开源Java框架并了解其关键技术;6、熟悉网络编程，了解TCP和UDP等相关网络协议，对NIO、AIO有深入了解，并有使用场景;7、精通设计模式，并在日常开发中有使用实例;8、有治理微服务架构的经验;9、主导过大型高可用/高性能分布式系统的架构或者重构;10、熟悉Linux系统，有独立运维能力;加分项：1、熟悉Kubernetes服务治理的优先2、有长期参与开源项目的优先【玩吧】是一款娱乐社交APP，《快乐大本营》和《暴走大事件》官方推荐，冠名《PandaKill》，引领狼人杀现象级风潮，AppStore社交排行榜****5！公司策略稳健、行动迅速，我们需要你的才华，我们也懂得回报你的付出。
Java,"：有开源项目经验、技术博客文章、热爱技术者重点考虑。1.统招专科及以上学历, 3年及以上开发经验，担任过核心开发或架构师角色优先；2.拥有良好编码习惯，扎实的Java编程基础，深入理解Java IO、集合，多线程编程, 网络和JVM原理等基础知识，善于思考总结；3.熟悉并使用过互联网分布式应用常用开源组件，了解其特性等，能承担核心模块和核心功能开发，能根据产品和项目的特性进行技术设计；4.技术栈：Spring/Spring-boot、SpringMVC、MyBatis/Hibernate、Redis/Cluster、MQ、RPC、ElasticSearch、mycat、Nginx、Tomcat、Mysql、zookeeper等；"
Java,：Java基础扎实，精通多线程、并发、集合、网络、io等基础知识，熟悉JVM熟悉MySQL，有数据库设计的经验思维清晰，头脑灵活，能独立分析并解决复杂的线上问题技术栈：Spring，MySQL，Mybatis，Redis，Kafka，Dubbo等必须要有互联网或者其他大型商业系统（高并发）的研发经验
Java,：1、精通Java编程思想，5年及以上使用Java语言进行web开发的经验。2、具备大中型项目的系统架构及系统设计能力，至少完整的从事过两个大型互联网项目的设计与开发工作。3、熟悉Mysql、Redis、MongoDB等常用的存储技术，具备优秀的数据库设计能力。4、熟悉Spring、SpringMVC、Mybatis、ES、MQ等常用技术的工作原理及应用。5、精通Spring Cloud、Dubbo等主流的微服务开发与治理框架。6、熟练使用Unix、Linux，能够进行shell编程。7、熟悉Kubernetes、Docker的使用，深入理解持续集成思想。8、熟悉软件技术文档的编写，具备良好的文档编写习惯和代码书写规范。9、对技术有强烈的求知欲，可独立承担挑战性的技术研究工作。10、有良好的沟通能力、表达能力、声音清晰自然。11、有教学经验，授课能力优秀者优先，教学经验丰富者可放宽项目开发经验为3年以上。
Java,:1、有互联网开发经验，有海量数据以及用户的线上系统开发维护经验2、熟悉Unix/Linux操作系统，有linux下java程序的部署、优化、维护、jvm调优经验3、精通java多线程、NIO相关知识，对netty等等网络框架有一定的认识4、至少熟悉一种开源的RPC框架，有在其之上的实际业务开发、维护、优化的经验5、至少熟悉一种web容器的系统结构和部署，熟悉tcp/ip以及http协议6、好的沟通和团队协作能力7、精通一种或一种以上数据库开发以及调优8、熟悉基本的JavaScript及html及css（非必须条件）
Java,1. 本科以上学历，5年以上工作经验，扎实的java编程基础，熟悉常用的Java开源框架；2. 具有基于数据库、缓存、分布式存储开发高性能、高可用数据应用的实际经验；3. 具备良好的识别和设计通用框架及模块的能力；4. 热爱技术，工作认真、严谨，对系统质量有近乎苛刻的要求意识，善于沟通与团队协作；5. 具备金融行业核心系统开发、设计工作经验者优先；6. 具备大数据量高并发在线处理工作经验者优先。
